,label,location,tweet_text
289,,"Texas, USA",@KaceyHall8 @HuffleRuff @cspan @March_for_Life That’s not how it goes. Stop buying into the lies.  Abortion clinics perform abortions.
290,,"Irvine, CA",@KenTremendous Over/under on how many women he’s knocked up have gotten an abortion?
291,,West but not west coast,@eddis_scherk Then don't make others pay for your abortion.
292,,,@AynRandPaulRyan Well it’s called “partial birth abortion” and it does exist. It’s evil and should not be allowed.
293,,,"They will send a letter to the Pope saying ""Can we please end Abortion ?"""
294,,,"@AynRandPaulRyan Doug Jones, icon of the left, believes in full term abortion"
295,,,Watching live and praying for an end to abortion. May God continue to bless America. OLP students for life.  #marchforlife
296,,OldEbbittGrill,@FoxNews @POTUS Remember when trump said he tried to convince Marla to have an abortion??
297,,"Toronto, Ontario",@ddale8 I’m against abortion but a doctor or nurse must perform the patient’s request or get out of medicine.
298,,Batalla de Lepanto,@JackPosobiec Abort abortion!
299,,Pacific North-West,@PressSec @WhiteHouse @POTUS Wish His mom had an abortion that way we won't have to deal with a scumbag like Trump!
300,,United States,"CNN
The dip shit traitor of our Country is speaking
live on CNN - Anti-Abortion Rally in DC. 👠"
301,,,@VP @POTUS @March_for_Life Abortion has been legal for 45 years. You snowflakes haven’t repealed it yet. It is settled law. Give it up
302,,"Marana,AZ",#FoxNews The Govt. Is about to shut down but Trump and Pence are speaking at an anti-abortion rally?   This must be a joke!   Fools.....
303,,"Dundalk, MD",@realDonaldTrump they look so happy to see someone that should have been an abortion!
304,,,@BBCWorld Must be Trump supporter anti abortion scum.
305,,,@VP @POTUS @March_for_Life Wonder if Stormy Daniels has ever had an abortion. More over any of his 3 wives?
306,,ALL,"FUK YALL 
FOR EVER TEMPTING
ME TO ABORT A BABY

FUK ABORTION!!!!

DARHYL888"
307,,,@meetgrinder @thehill Human beings who grow up without limbs or have severe scarring because they actually survived abortion.
308,,,"@CNN Anti-abortion is Pro-Life... so what does that make Abortion?

Thanks @CNN

#ReleaseTheMemo #Fak4eNewsmedia"
309,,"Kentucky, USA",@CNN I wonder how many women he’s paid to get an abortion and stay hush about it.
310,,,@Caloparker @Cernovich @Circa The Bible is pro abortion and God is pro choice. Keep my faith out of your filthy brainwashed lying mouths.
311,,,Yes...tens of thousands of protesters! #MarchforLife #ProLife #ProLie #abortion #TrumpIsAHypocrite
312,,Wild West Yorkshire,"No, abortion is not 'birth control'. I'll tell you what else it isn't: anything to do with men."
313,,"Manhattan, NY",@WhiteHouse March for Trump anti abortion racists
314,,"Los Angeles, CA",Trump speak to anti-abortion Rally  in DC
315,,Jersey,lmao trump is addressing an anti abortion rally as if he hasn’t paid for a dozen of em
316,,"Miami, FL","There’s still anti-abortion rallies?!? 

“What a bunch losers!!! Don’t they have jobs????!!!”

😂😂😂😂😂 #HowTheTablesHaveTurned"
317,,,@CNN That's nothing compared to the abortion murders in USA each month. I think the democraps call it black population control
318,,"New Braunfels, Texas",@NARAL We’re 1 of 6-7 countries that haven’t ended late term abortion. We’re with China and Vietnam. Wtf
319,,"Boston, MA",@VP You can't argue the Declaration of Independence in a court of law as an anti-abortion defense.
320,,,@CNN Hey CNN is it the March for Life rally or the anti abortion rally that Trump is speaking at? Your headlines are always laughable.
321,,"San Francisco, CA","BBCNEWS 9:30am TRUMP'S FIRST YEAR. Trump addressing leaders O! anti-abortion rights group
TRUMP'S FIRST YEAR. Donald Trump..."
322,,,"If the Church takes up labor rights and then we say ""end Abortion"" they will pass it that day"
323,,"Santa Fe, NM",Did @VP just call @realDonaldTrump  a #Godsend via satellite to the Anti-abortion rally?
324,,slouching towards Nirvana,@Tweetericanhaz Ironically if there was ever an argument for abortion it's those two...
325,,SE Florida,@Acosta I wanna know how many women @realDonaldTrump knocked up and forced to have an abortion
326,,,"@Jake_Sperling @BenShapQuotes Happens every day. They call it an ""abortion"". Case closed."
327,,Chicago,"Trump just congratulated the ""tens of thousands"" of anti-abortion rights rally attendees for having had the chance to see him live."
328,,"Tyler, Texas","Watching the anti abortion event. If Ms Trump had found her back alley, the nation and Melania would have been spared. Oh, well!"
329,,Arizona,"@VP you are the poster child of why abortion should be legal
So is Trump"
330,,,Trump is the most pro life POTUS! ALL LIES! DIDNT HE HAVE A MISTRESS DO ABORTION! AND TRU TO FORCE ANOTHER TO ABORT THE BABY! HYPOCRISY
331,,"Texas, USA",@FoxNews @POTUS @WhiteHouse @March_for_Life He paid for an abortion. And y'all are letting him speak for you?
332,,"New York, USA",@VP @realDonaldTrump you can’t even get our government in order and y’all worried about speaking at an anti abortion rally
333,,USA,MSNBC CNN crawl anti-abortion Rally....Fox crawl March for Life...Pro life
334,,The Great State of Texas,Glad to see @POTUS and @VP at anti abortion rally. @PPact sucks. Bigly.
335,,,"I don't know why these people can't just mind their own business. If a woman wants to have an abortion, it's nothing to do with any of you."
336,,,@AP Must be Trump supporter anti abortion scum.
337,,,@TIME Black babies are being MURDERED in abortion clinics every day
338,,"Akron, OH, United States",And what is the president doing right now instead of negotiating? Giving an anti-abortion speech
339,,"Warwick, RI",Again for those at the anti-abortion rally in Washington DC you should be all for abortion because that's what our @POTUS is
340,,Mars,"@FoxNews @POTUS WANKER......if abortion was legal when he was conceived, it would not have happened!"
341,,CLE | ND ,"My birth mom could have easily chosen abortion, but she chose adoption instead. I thank God everyday for life. #WhyWeMarch #MarchforLife"
342,,Where You Are Not ,@VP just said that “prayers are saving lives” while speaking at the Anti-Abortion Rally in DC 🙄 #OhStopIt #FakeChristians
343,,,@CNN coverage right now: government shutdown countdown clock and the Cheeto president speaking at an anti-abortion rally. This is America...
344,,Wisconsin,Trump speaking at anti abortion largest gathering?  Who wants to bet he's paid for more than one abortion in his life? @CNN
345,,,"@mitchellreports (R)s are so anti abortion, until the kids are born than they let them starve go w/o healthcare. Such BS"
346,,,"@dougalhorse @abmckay @NualaMcAllister @BBCevex @LeanInBelfast @journomaria it's non of my fucking buisness
like abortion"
347,,Arizona,@shannoncoulter YES! How dare people view abortion as murder! Scumbags!
348,,agoraphobiaville ,Abortion is not okay but killing poor is
349,,"Mississippi, USA",Don’t believe in abortion? Don’t get one. Easy.
350,,,"YOU TWO CLOWNS PUT ON A GOOD SHOW VIA SATELLITE. WHAT A JOKE ABOUT YOUR ANTI-ABORTION VIEWS, LIAR."
351,,PDX,"I can't hack that buffoon talking about abortion
Anything but that"
352,,"Massachusetts, USA",Does it get anymore cynical and phony and manipulative than pence and traitor trump going on in the Rose Garden at an anti-abortion rally?
353,,,@FoxNews @KellyannePolls  he asked his wife to have an abortion u ass. Keep ur opinions on how others should conduct their lives to yourself
354,,United States,Trump speaking at an anti abortion rally? Cue the lighting strike!
355,,"Germany, Europe, 1AU, World",I’m proud to say I’m ANTI-abortion. #MarchforLife
356,,"Tennessee, USA",Can someone please come out today with evidence that trump forced a woman to have an abortion?
357,,,Oh joy. The religious crazies pressing for anti-abortion propaganda. #ProLife #stfu #MSNBC #MarchforLife
358,,,"@SethAbramson Until 2015, he has said multiple times that he's a ""big fan"" of abortion."
359,,"Aspen, Colorado","@VP how can you defend anti-abortion, and pro life, YET.... YET... ingnore #DACA .. this his hypocritical Christianity at it's best!!!!"
360,,,@Eugene_Scott Abortion is murder and should be abolished!
361,,"Bloomington, IL",@pnuts_mama My thought exactly. And isn’t the phrase “keeps abortion at the center” so revealing?
362,,hell on earth,@RepSteveKingIA  you idiot. No woman has abortion after abortion until they get a boy. Stop spreading lies.
363,,"Georgia, USA",@GATORS9606 @smsauceda @VP @March_for_Life @NRO Its horrible knowing that's abortion is OK to some people.
364,,"Washington, DC",@PolitiBunny What about the necessity of an abortion??
365,,"Weatherford, TX","@realDonaldTrump Dems push for abortion of American kids, but want to shut government over illegal foreign kids...Go figure😝"
366,,"Warwick, RI","For those at the Anti abortion rally in DC.. don't have one, but keep your politics out of others business"
367,,Welcome to fuckin Deadwood,"@mycomiclife Anti Abortion then.  There, problem solved.  You can calm down now."
368,,Hawaii,"I hate to break it to the #MarchforLife idiots, but Mike is lying. Abortion is legal."
369,,,@FoxNews @VP @realDonaldTrump He once tried to convince Marla Maples to get an abortion. These guys  are lunatics.
370,,United States,"CNN
Pence speaking to Anti-Abortion Rally on CNN. 👠"
371,,@Arise_Israel,"ABORTION...the Child-Abuse that shouts HATE from the rooftops.........

#P2
#TCOT
#TOPPROG"
372,,"Washington, USA","Donald Trump addresses Anti-Abortion Event for #MarchforLife

hypocrisy"
373,,"Asheville, North Carolina","@VP Mike Pence, before you allow the Donald Trump speak to the crowd, you should mention his payment to Stormy and her abortion."
374,,"Arizona, USA","Cue all the women this Liar in Chief asked to get an abortion during his gross life. Come forth, ladies. We know you’re out there."
375,,,@FoxNews @KellyannePolls No he is not.  He is soooo pro abortion
376,,United States,"@Kai_With_A_Pie @tedcruz Cellular growth begins in the womb. Let's compromise, make abortion illegal. Legalize the morning after pill."
377,,New York via Nashville,POTUS and the VP at this anti-abortion event… is something.
378,,,I don't think it's appropriate to have children in the Rose Garden when we're talking about abortion I think these people are sick as f***
379,,,@TeaRocckanova @Source9000 @VP @March_for_Life @NRO Not true!! Women Healthcare has nothing to do with abortion!!!
380,,,"Mike Pence refers to Donald Trump as ""most pro-life president"" in history during anti-abortion event at White House"
381,,"New York, NY","@thehill Just waiting patiently for the 'Trump forced me to have an abortion' headline - it's not an if, it's a when."
382,,"Houston, TX","Your president and his vp are at an anti abortion rally. Hope lightening strikes them. Sorry, not sorry."
383,,United States,These disgusting liars do not defend life! They are only anti abortion! They won't give CHILDREN HEALTH CARE!
384,,"Las Vegas, NV",@OutnumberedFNC THE IDEA OF A LATE TERM ABORTION IS CRUELER THAN ANYTHING; THESE ARE COMPLETELY FORMED BABIES
385,,"Colorado, USA",Happening now: anti-abortion rally @WH. Next at 11: women who had abortions paid for by Donald Trump.
386,,#Veritas #WAR #patsnation,"#PROLIFE
B/c abortion has been &amp; always will be murder."
