,label,location,tweet_text
321,,"Attiki, Greece",@aigkenham Death penalty deserved for seeking the truth? Sounds like religious dogma...
322,,The USA,"@danarel I hear that it is illegal to be homeless in NK, that keeps the numbers at zero. (The penalty is death)"
323,,,@FoxNews @MariEastman Death penalty would have been more suitable!!
324,,"Texas, USA",@IWillRedPillYou That man needs the death penalty
325,,,"#NowPlayng 
Carnage / Betrayer Death Penalty"
326,,,"@B52Malmet Why not the death penalty for him? No citizen from any country should be paying for convicted criminals, to stay in jail."
327,,"Illinois, USA",@IWillRedPillYou Death penalty !
328,,"I am reaching, but I fall...","Of all the dudes GWB could have spared from the death penalty as Governor of TX, the only one he spared was Henry Lee Lucas?? Really?"
329,,"ELM CITY,NC","@FoxNews IT SHOULD BE AN AUTOMATIC DEATH PENALTY FOR SHOOTING A POLICE OFFICER , EMT , FIREMAN ETC  , PRAYERS TO HIS FAMILY !"
330,,singapore,It's it unchristian to support the death penalty ?
331,,Southwest Washington State,@thejimjams Time for a mandatory federal death penalty requirement for those who shoot and kill cops. 👴🏻☕️🇺🇸😡
332,,"Family, work, or my boyfriend",Wtf a 21 year old dude fucking raped a 3 year old I swear these rapist should get the death penalty idc idc 🤬😤
333,,"Bel air,CA,90077",@FoxNews This scumbags should have been given the death penalty. Now we need to pay for this  filth for the rest of his miserable life.
334,,"New York, USA",@FoxNews Should of gotten death penalty !
335,,United States,@qkode Punish them to the fullest extent of the law.. I hope they have the death penalty in the UK.
336,,"San Diego, CA","@ABC I hope he doesn't get the death penalty. After what he did, his othwr prisoners will make him wish he was dead."
337,,canada,@MrTommyCampbell @tonyposnanski And calling for the death penalty of the central park 5...
338,,"Ardmore, OK",@anartdecodiva One of the few situations where I would consider a death penalty.
339,,"Los Angeles, CA",@CBSNews Hope Washington has the death penalty.
340,,,@gatewaypundit @AnnCoulter Death penalty.
341,,Austin texas,@IWillRedPillYou WTH....death penalty please.....
342,,"Indianapolis, IN",@CBSNews And there are people who oppose the death penalty. Sorry but it needs to be used here
343,,,"@GabbarSanghi Well, it’s only claiming 14th feb was the date when death penalty  was announced."
344,,,@Q___QQ___QQ___Q death penalty
345,,,@SallyQYates Your sh*t is going down. Is there still the death penalty for treason?
346,,"Dublin, CA","@CheesyBarbarian Yep, I googled it and sure enough. She’s facing the death penalty."
347,,,weev should get the death penalty for being a nazi
348,,Orlando  Fl,@SkyNews Let Them Be Tried in The US At Least They Still Have The Death Penalty?
349,,Ignis | 21 | He/Him | gay,death penalty for everyone is absolutely something kramp or teepo would say to me in party chat
350,,Ignis | 21 | He/Him | gay,[23:52] [FC] Cleric Beast: Death penalty for everyone
351,,British Columbia,"@Barri_Ann @mcfw1999 @JustinTrudeau The penalty for doing ""bad things"" isn't death. Property is not worth a life. Thanks for playing though."
352,,Ignis | 21 | He/Him | gay,Feyrin Nhmir: Death penalty for everyone
353,,Sanpecal,Death penalty by being beamed to the vacuum of space #startrek
354,,Alaska,@RealJamesWoods Nineteen years old and already a ripened psychopath. Death penalty.
355,,she/they,name 1 heterosexual who has been murdered ?? name 1 country where being a heterosexual is illegal n get you death penalty
356,,HTX | LOST,@_YohnLegend Qualifies for the death penalty.
357,,,@danarel Wouldn't penalty of death for attempting to travel 50 yards south potentially negate your supposed utopian view?
358,,CA,@FoxNews Death penalty. Feeding this pig for life is wasting money.
359,,"Miami, FL ",@FoxNews You should have let him beat him up. That dr has no mercy. Death penalty
360,,Montreal,@GadSaad Which then makes the death penalty moral and appropriate? Check your premises sir.
361,,,@kam_starling But the death penalty needs to be drug out so he has months of torture and suffering before he dies 😡
362,,"Miami, FL",Why I will always believe in the death penalty...pure evil needs to be extinguished
363,,,BRING BACK THE DEATH PENALTY! You're a career criminal! You killed a cop in cold blood! YOU NEED TO DIE TOO!!!
364,,,@henrykleeKTVU @KTVU @SFPD @SFACC Death penalty!
365,,,@Lil__yimmy So true   Death penalty
366,,,Paul Ryan definitely shares those the Irish were treated worse than the death penalty.
367,,San Antonio,"@KatRamsland ""faces charges of first-degree murder, kidnapping and sexual battery of the girl. If convicted, he faces the death penalty."""
368,,,@vicenews @jordanbpeterson Amazing what the penalty of death will push people to do.
369,,"Newport Beach, Ca",@alexanderbruz Death penalty to the killer. No other option.
370,,,@IWillRedPillYou @AnthemRespect Expedited death penalty with no appeal is warranted. He is not human.
371,,United States,@wvgman @FoxNews I know..sorry...NOT! Death penalty
372,,"Florida, USA",@IWillRedPillYou @DonnaReneeGods3 Justification for the Death penalty.
373,,United States,@FoxNews Cannot stomach that smirking piece of shit! Death penalty!  WHY do we have to feed this garbage in our prison!
374,,"Alberta, Canada ",@ShiDavidi They live in a country where taking a poster off a wall results in a death penalty. Not sure what you were expecting.
375,,,"Welcome to America boys! No death penalty in Germany, but we got one here #TrueConviction"
376,,"Illinois, USA",@ChicagosFines19 Death penalty when convicted
377,,,"Idk To Much About It But Shes Fucken Crazy, But I Hope That Guy Gets The Death Penalty Or Whatever You Call It."
378,,The Inland Northwest,@alexanderbruz @RyanAFournier Anyone who rapes children should get the death penalty.
379,,,"@ErnoldJohnson @dodo @TheNYBullyCrew This is why we have a death penalty, or at least vigilantes. The true super villains are out there"
380,,All Across the USA,@AnnCoulter How about the death penalty for trafficking drugs?
381,,Bay Area 510,@nielsenjake3 Do NOT eat Texas toast if you disagree with the death penalty
382,,"Powell, Ohio USA",@RealJamesWoods The DEATH PENALTY
383,,"St Petersburg, FL",@GadSaad The death penalty is made for someone like this.
384,,"Dallas, TX",@Breaking911 Death penalty
385,,,"Helen is all like 

Jesus will save your ass and she tries to  stop the death penalty 

And me I’m 

Like you are wrong Helen lol 😂"
386,,,@en_volve They should have got DEATH PENALTY
387,,"Oxford, Ohio",@davidwebbshow @TheDemocrats @NancyPelosi Death penalty
388,,south west NB,@CTVNews Death penalty please!
389,,"Portland, OR,",@BossyCowgurl84 Death Penalty!
390,,,@mvbcdo @alexanderbruz @LionsofLiberty The death penalty is the best idea. It's cheaper too.
391,,,@alexanderbruz @RyanAFournier Anyone who murders anyone should automatically face the death penalty. Doesn't matter who it is.
392,,XB1: Hypnotic Ghostz,@itstoiletpaper death penalty by lethal injection.
393,,United States,@LivingBlueinRed These ppl are hypocrites at best. The same ones against abortion yet they want to keep the death penalty.
394,,,@chicagotribune Death penalty plz
395,,,"@JustinLaGree @ElliottRHams Are you proposing the U.S. death penalty be reformed, as opposed to abolished?"
396,,"ÜT: 37.321806,-122.005261",@GovRauner @Chicago_Police Bring back the death penalty.
397,,,@IWillRedPillYou Death penalty for all convicted child sexual predators.
398,,,"Death is the penalty imposed; beware,"
399,,USA,@IWillRedPillYou Death penalty for all convicted child sexual predators. 🙏🙏🙏🙏 @POTUS @realDonaldTrump @VP @Whitehouse @SpeakerRyan
400,,,Give him the death penalty. Immediately.
401,,,"@esjacobs unless they make deals via military tribunal, treason is a death penalty offense, you'll cheer there executions as theyre pedos 2"
402,,"Chestnut Hill, Mass.","Penalty on BC. BU will head to the power play with 16:29 to go in the first overtime. OT is sudden death, so next goal wins."
403,,"Lamar county, GA",@EvaSofii @smart_ass_lynn Also reason why we need the death penalty.
404,,"Uptown, and if you ain't MF don't go Uptown",@Flynah @nytimes Which is why we need death penalty reform for terrorists. A bullet to the head after a few years with Big Bob in Gitmo.
405,,"Canton, GA","Watching First 48, they just gave this guy 6 death penalty sentences plus 120 years"
406,,"Goregaon, Mumbai",Thanks for the mention! tusharpar73: @SureshChavhanke @JagoBharathJago Hope all criminals are giving death penalty.
407,,@ndawg_4's computer,And that would be the death penalty. Don't have unprotected sex5.
408,,Volunteer State,Do you support automatic death penalty for killers of law enforcement officers?
409,,✈️,@AyyltsJay If anyone disagrees they deserve the death penalty
410,,miami florida,If I was POTUS I would end the death penalty. Replace with life sentence of public servitude do more get more than min.
411,,"Eagle Point, OR",@Kaylaward1Ward @jemelehill @espn Except Baylor didn’t get the death penalty. So MSU for sure won’t. Sorry.
412,,,I'll deliver his sentence... the death penalty!
413,,"Huntington Beach, CA","Kill a human = hey they can get a second chance at life, kill an animal = death penalty...."
414,,"Queens, NY",@bluelivesmtr @Chicago_Police Death penalty for cop killers.
415,,"Chula Vista, California",@lottythegirl @RT_Erdogan Free Shawkan Now! Egyptian death penalty by postponements. #FreeShawkan  #AmnestyInternational #Rorypecktrust
416,,,"@gatewaypundit Open and shut case, virginia has the death penalty.  Only downside is governor could pardon him."
417,,United States,@GLFOP Make it an automatic death penalty case!  It’s ridiculous that those who contribute their lives to protect us are being murdered!
418,,kingdom of Fife ,"@DVATW Send them to America, to a state with the death penalty"
419,,"Massachusetts, USA",@cnnbrk How about the death penalty instead?
420,,"Twin Cities, MN",@TheLazara Death penalty
421,,United States,"@TheBrandonMorse any doubt that death penalty should exist, read this story, and look me in the eye that this fucker doesnt deserve it."
422,,,@IngrahamAngle @Suntimes Sucks as a son of a Mass State Trooper...Godspeed...Something has to be done ..death penalty.. ?
423,,,@people People like this will never get better. My friends sister died from someone similar to this. They deserve the death penalty. Imo.
424,,in your pasture eating grass,"@VekaFitzfrancis If you kill an ox for food you get the death penalty.

So...  It actually would be pretty good for me haha"
425,,Dovercourt-Wallace Emerson-Jun,@TPSDeputyRamer @TPSSexCrimes People like them should get death penalty.
426,,Michigan,@HowardA_Esq @CHellerDickinsn High treason is still punishable by the death penalty and facing a firing squad!
427,,,"@5NEWS No sign of remorse on that evil face.
Death penalty"
428,,,@allywalker1 DEATH PENALTY
429,,"Ohio, USA","@alexanderbruz @mekumpf Years ago it was automatic death penalty, as was espionage, treason, rape, &amp; kidnaping resulting in death!"
430,,"Mumbai, India",@SureshChavhanke @JagoBharathJago Hope all criminals are giving death penalty.
431,,"Grand Prairie, TX",shaniya at the airport by herself = death penalty
432,,USA ,@AnnCoulter Follow the Philippines lead. Immediate death penalty for drug smuggling.
433,,,@PamelaGeller Getting rid of the death penalty was a mistake.
434,,"16'45N 78'69W, Twitterspace",@Walsh3Sezwho @kingscountyping @tribelaw Death penalty is the sentence for high treason.
435,,,well i just got into an argument about the death penalty lol 🤷🏽‍♀️
436,,,"@RealJamesWoods @BasedMonitored ...WTH am I thinking, 'DEATH PENALTY?'
It's Seattle."
