,label,location,tweet_text
280,,"Heidelberg, Germany","@haysquirt @Well_Regulated_ Hate individual gun rights all you want, but pretending the 2nd amendment doesn’t protect them is dumb."
281,,Logically Possible Worlds,@ErrorTheorist write a piece for NYT where you make a stand for plant gun rights
282,,Northwest Arkansas,@akluvitlivit @ItsStillDan @TheKTDaxon @alienpatriot79 @AuthorSingh The goal there is to explain the concept and significance of gun rights.
283,,"Florida, USA","@jeandunn52 You don’t love your country, Democrats are unAmerican. 

Do you love the Bill of Rights? Including our gun rights?"
284,,la ĵerzo marbordo,"WHY DO CONSERVATIVES THINK THE NINTH AMENDMENT OF THE BILL OF RIGHTS ONLY APPLIES TO GUN LAWS AND ABORTION, NOT WEED???"
285,,"Worthing, West Sussex",People need to get fact rights before jumping the gun
286,,,"The level of corruption in the @DNC DOJ, FBI, and the Media, warrants return of full auto gun rights to all Americans. #2A #FisaAbuseMemo"
287,,"maybe in Gonzales, LA","I can just imagine right wing nut jobs understand that we need to call it is better, safer gun rights."
288,,"WA, TX, MI",@falmouf @HuffPost So lets just give the bank robber felons their gun rights back right?
289,,Alone In The Streets,"@kruznc @HuffPost Not at all. 

Voting rights and gun ownership rights are very different things."
290,,,"@timb116 Gun control is the very essence of racism.

Racists hate rights of kinds, especially those protected by the Constitution."
291,,,"@USATODAY Give em a badge &amp; a gun and your rights are gone, Troopers are definitely above the law."
292,,,@jerxn_ not the best advertisement for gun rights 😂😂😂
293,,Truth or Consequences,@dcexaminer Did that asshole judge also restore gun rights to the same felons?
294,,,@CaptParker1775 @TxAv8r @NRAFamily @NRA SCOTUS has confirmed that gun rights can be regulated/curtailed.
295,,"Kupwara, Jammu And Kashmir",@DrKapilksharma1 @IndiaTodayFLASH Sir when pen is banned to write and deliver about our rights a man get complelled to deliver with gun
296,,"Little Rock, AR",@JackaLopez3 @AuspiciousTruth @RealMattCouch It would be nice if he was stripped of his gun rights for life. Hunting is popular out here.
297,,United States,@ryderswriters @SydneyEditor1 @blueeyebooks @sweet_cherry69 That’s right! We like our steak and gun rights here. 😂😂😂
298,,United States,@ABC The false threat of losing 2nd Amendment rights has quelled the gun buying spree.
299,,"Glasgow, KY",@melthinksalot Schools are gun free zones. Obviously gun control doesn’t work. Do research before you spew anti civil rights bullshit please
300,,United States,@CNN Of course they did @NRA will do anything to expand gun rights at the expense of American lives.
301,,,@TakuaNinja @truongasm @PCGamesN Both of you nerds need to calm tf down. The police killed him. This has nothing to do with gun rights.
302,,,@SenGillibrand Didn’t you get money from the @NRA in the past? Thought it was you on a hunting &amp; gun rights commercial...
303,,"Michigan, USA","They used guns during the Civil War too, People.

Gun?.?
""Give all your Rights and guns away! We come in peace!"""
304,,"California, USA",@CNN More conspiracy to justify gun rights restrictions 😂😂😂😂😂
305,,New Orleans,"@FQMule Same. I used to be pro gun rights, but now think they all just need to be taken away. It’s so, so stupid."
306,,here today..gone soon,"@JamesThompsonKS education, electoral integrity, voting rights, campaign funding, gun control."
307,,"California, USA",@sylvee007 @SenSanders It is because of GUN RIGHTS and hating the ACA involuntary charges!!
308,,,@jumpinjonnydee @WayneLongstret1 @brianstelter Lol. The gun rights defender has logged on.
309,,"Olympia, WA","@Fuctupmind Thanks to Trump we still have gun rights, so Cher, go right ahead, and Hey, thanks for sharing!"
310,,,@NRATV @CharlesMBlow @IvankaTrump @stinchfield1776 WTF does this have to do with gun rights?
311,,,@natturner93111 @chadfelixg Right because a woman supporting gun rights makes her porn or a sex symbol. You totally respect women.
312,,Scottsdale AZ USA,Good to see @JPFO_2A on Twitter. #JPFO #2A #BoR #RKBA #SAF #CCRKBA #USCCA #NRA #GOA #Gun #Guns #Rights #Liberty #Freedom #US #USA
313,,"Brooklyn, NY",@PhillipHuffines I will need to let TX Gun Rights see how you dissed question.. I cant trust you
314,,"Long ago, in a galaxy far, far away.","@sandyhook See, again, this is helping. Good job, @Sandyhook. Focus more on this and less on violating my gun rights."
315,,,"@CNNPolitics States want sanctuary rights...

Gun rights...

Marriage Rights....

Ewwww...

Ewwww...

What NOT infrastructure rights!"
316,,"Tennessee, USA",@ThomasWictor - not the representative for gun rights you're looking for.
317,,"Joshua Tree, Ca.","@JoeBelsha1 @Kimbraov1 @NRA @dbongino Gun control A-Holes don't realize SOME HAS TO USE IT!!  
JOIN @NRA. Preserve ""OUR RIGHTS"" !"
318,,"Sausalito,CA",@ewjacksonsr You are such an ignorant man. You are the problem. You put gun rights over human life.
319,,"Maryland, USA",@RiosPhoenix @long_showers I feel frustrated that when you don’t understand about gun rights in America
320,,,Not the removal gun rights! All murders should have a penalty of death!
321,,United States,"@EdKrassen @BarackObama The NRA doesn't maintain gun rights, the Constitution idea along with millions of armed citizens."
322,,🏴‍☠️🇨🇴,"Do the LHP ideologies have an stance in gun rights and self-defense? 
@satanicpsalms @ChurchofSatan"
323,,,Someone plz share with me gun control that would actually work and not completely violate constitutional rights.
324,,,@morganw_44 @brianbeutler Many who cared about gun rights don't give a damn anymore. We're angry. We care about our kids! Gun control now!
325,,,your ignorant if you wouldn’t give up ALL your gun rights to save at least one life.
326,,,The NRA are a bunch of crazy fucking nut jobs. Fuck you and your gun rights
327,,,"Gun control activists insist, ban guns for those on no-fly lists; gun rights activists maintain, self-defense is a human right."
328,,Northwest Arkansas,"@sainttoad Well, when I see ""gun control,"" I read ""let's talk about how much of your rights you're willing to give up."""
329,,Ireland,@TomiLahren @TomiLahren is part of these shootings are acceptable collateral damage in order to protect gun rights group
330,,"San Tan Valley, AZ",@lindseyhauschka Prioritizing gun rights over the lives of our children is deranged
331,,,@NancyPelosi Don’t even try to take away my civil gun rights.
332,,"Florida, USA",Paul Ryan: Gun rights are worth more than your children.
333,,America.,The nra is powerful because people support gun rights.... not because they are a magically being that has the gops balls.
334,,"WA, TX, MI","@DailyMail The NRA would call this a victory on gun ""rights"""
335,,California,"Thoughts and prayers save gun owners rights and egos, all we need is more guns! #guncontrol"
336,,,@funder @nmbr1hussy They think gun rights are more important than school kids.
337,,Somewhere,@FLGovScott As a great champion of “gun rights “ you must be so proud of mass shootings in Orlando and #Parkland.
338,,,@BrettBates @TheRealestJMark @GottliebShow Not what I said. Willing to die to keep gun rights.
339,,The North Cackalacky,"@H6Vars Enjoy yours, person who thinks gun rights are more important than children’s lives. #Hypocrites"
340,,San Francisco,"@J_Taneichi If you feel like background checks and gun safety tests infringe on your rights, that's weird."
341,,"Lincoln, NE","My arguments against gun control do not lie in the constitutional rights. 

They lie in simple logic."
342,,814 to 412,".@tedcruz As the Zodiac Killer what's it like to get so much money from the gun rights lobby. 

Also have you talked to Cory Chase lately?"
343,,Texas,@EdanClay ... the Rights are still relevant. I support Gun Ownership and Laws governing such . Happy Hunting Edan.
344,,,@KathyIvnik @JoyAnnReid Do not conflate law abiding gun ownership with deranged criminals. Its easy to challenge the rights of others.
345,,anywhere but now,@funder Supporting gun rights is more lucrative. Especially if you’re a politician.
346,,,@FoxNews @chelseahandler Not a gun problem. Let's start blaming the person behind the trigger instead of infringing on my gun rights.
347,,Colorado and Florida,@wvjoe911 @thedailybeast I saw it posted earlier today and will repeat it. THE NRAs PRIORITY ISN’T GUN RIGHTS. IT IS GUN SALES.
348,,"Charlevoix, MI","@AnneLindley This is legit why I basically cut gun fetishists out of my life—Jesus Christ, your gun rights don’t supersede EVERY OTHER RIGHT"
349,,Kansas,"Either gun rights people are the most cynical people to be found, or they are the most selfish. I can't decide which."
350,,United States,@EdKrassen Deer have nothing to do with the 2nd amendment or gun ownership. Hunters don't have a monopoly on gun rights.
351,,from MIA to GVL ,Today I relinquish my rights to my guns. It’s enough! we need gun control. How many more people need to die?
352,,,@BreitbartNews Gun rights have to be protected but there are a few loopholes needing to be closed
353,,Travel daily.,@NBCNews I am betting some of these kids will grow up to be amazing gun rights activists.
354,,"Phoenix, AZ",@JoeNBC Gun control does not mean we are infringing on your second amendment rights. I’m tired of this rhetoric.
355,,Arizona,@thehill You f**king asshole! Nobody is trying to take away gun rights! Background checks don’t take away rights from those who pass.
356,,,"@thehill We are not saying, take away gun rights, but no one needs an assault rifle."
357,,"Hazleton, PA",Every shooting you got the lefts talking about gun control &amp; rights talking bout people are the problem but do y'all ever do shit? I'll wait
358,,"Kansas City, MO","@jimsciutto He basically made a case for a police state. Giving up rights for protection, instead of addressing gun laws."
359,,"Indianapolis, IN","""There is a difference between gun rights and increased gun sales,"" said Smith. ""And the question is, what are we championing?"""
360,,Los Angeles,"@RealSteveCox @michaelianblack @DailyEvolver So, this is a socio-economic argument, not a gun rights argument?  Interesting data."
361,,,@michael__1776  We need to be worried about Corruption in our Govt at highest levels We need our gun rights more now then ever Don't give up
362,,EAST ATLANTA ,These shootings are staged. To take our gun rights away
363,,space coast usa ,"@KirstenYancy @thehill NRA donations are not the reason people fight for individual gun rights, they actually believe in them."
364,,Seattle,@jimsciutto Pay attention people trump and gop passed legislation gove people with mental illness rights to buy and own gun
365,,"Hollister, CA",Shove gun rights nerds back in their fucking locker where they belong
366,,Untited States Of America,@thehill It’s not taking away gun rights you idiot. It is well regulating a deadly weapon.
367,,"In Your Conscience, U.S.A.","You have the right to deny gun owners access to your home.
You have the right to ostracize gun owners from your life.

Exercise your rights!"
368,,"Folsom, CA",@RubenGallego @SpeakerRyan It is not taking away gun rights you sackless tool Ryan
369,,,@StefanMolyneux Brits gave up their gun rights. Now you can get prison time for Facebook posts.
370,,,@DekiSawa @TomiLahren How about limit gun ownership and access rights to above 3O and vets military or police
371,,"California, USA",To everyone that supports gun rights: I hope you never sleep peacefully again
372,,,@ABC Trump has made it his mission to protect the gun rights of the shooter over the rights of innocent children.
373,,Amritsar,@jimsciutto The Politicians seems to be concerned about the rights of gun holder's only!
